buffer,lon,lat,year,TIN,NO3,NH4
10km,-91.5983959,41.6698982,2015,548.34783935546875,175.3330535888672,373.0148010253906
10km,-91.5983959,41.6698982,2016,519.5357666015625,174.4066162109375,345.12921142578125
10km,-91.5983959,41.6698982,2017,497.5990295410156,149.71473693847656,347.8843078613281
10km,-91.5983959,41.6698982,2018,665.5234375,209.20089721679688,456.322509765625
10km,-91.5983959,41.6698982,2019,620.8499755859375,204.98126220703125,415.86871337890625
10km,-91.5983959,41.6698982,2020,449.9757995605469,135.6333465576172,314.3424377441406
10km,-91.6409431,35.7696862,1999,518.1282958984375,286.51837158203125,231.6099090576172
10km,-91.6409431,35.7696862,2000,454.3569641113281,245.2234649658203,209.1334991455078
10km,-91.6409431,35.7696862,2001,477.483154296875,250.98306274414062,226.50010681152344
10km,-91.6409431,35.7696862,2002,549.24298095703125,277.6495666503906,271.5933837890625
10km,-91.6409431,35.7696862,2003,738.4803466796875,355.9775390625,382.5027770996094
10km,-91.6409431,35.7696862,2004,558.51922607421875,276.6659851074219,281.8532409667969
10km,-91.6409431,35.7696862,2005,377.37322998046875,181.83837890625,195.5348358154297
10km,-91.6409431,35.7696862,2006,583.15771484375,277.56964111328125,305.58807373046875
10km,-91.6409431,35.7696862,2007,505.1386413574219,234.31031799316406,270.82830810546875
10km,-91.6409431,35.7696862,2008,586.478271484375,275.2217102050781,311.2565612792969
10km,-91.6409431,35.7696862,2009,672.89068603515625,282.68280029296875,390.2079162597656
10km,-91.6409431,35.7696862,2010,409.9806823730469,184.1633758544922,225.81732177734375
10km,-91.6409431,35.7696862,2011,779.87127685546875,309.79669189453125,470.07464599609375
10km,-91.6409431,35.7696862,2012,402.74859619140625,170.30552673339844,232.4430694580078
10km,-91.6409431,35.7696862,2013,488.5449523925781,207.237548828125,281.3074035644531
10km,-91.6409431,35.7696862,2014,461.9373474121094,186.14263916015625,275.7947082519531
10km,-91.6409431,35.7696862,2015,582.07843017578125,229.76358032226562,352.3148498535156
10km,-91.6409431,35.7696862,2016,436.08087158203125,180.1266632080078,255.9542236328125
10km,-91.6409431,35.7696862,2017,574.85205078125,215.8303680419922,359.02166748046875
10km,-91.6409431,35.7696862,2018,535.97149658203125,207.23899841308594,328.7325439453125
10km,-91.6409431,35.7696862,2019,661.74273681640625,249.19752502441406,412.54522705078125
10km,-91.6409431,35.7696862,2020,491.6618957519531,183.22586059570312,308.43603515625
10km,-91.6454385,39.24254,1999,552.3701171875,294.7453918457031,257.62469482421875
10km,-91.6454385,39.24254,2000,609.73944091796875,318.1009216308594,291.6385192871094
10km,-91.6454385,39.24254,2001,666.11712646484375,332.7272033691406,333.3899230957031
10km,-91.6454385,39.24254,2002,539.29754638671875,253.1303253173828,286.16717529296875
10km,-91.6454385,39.24254,2003,586.63336181640625,270.458251953125,316.1751403808594
10km,-91.6454385,39.24254,2004,527.50048828125,252.93421936035156,274.5662841796875
10km,-91.6454385,39.24254,2005,399.9862060546875,183.1637420654297,216.8224639892578
10km,-91.6454385,39.24254,2006,540.83856201171875,244.6066436767578,296.23193359375
10km,-91.6454385,39.24254,2007,404.994873046875,180.63893127441406,224.35592651367188
10km,-91.6454385,39.24254,2008,709.41851806640625,307.61187744140625,401.8066101074219
10km,-91.6454385,39.24254,2009,591.93756103515625,238.15628051757812,353.7813415527344
10km,-91.6454385,39.24254,2010,649.30596923828125,276.4863586425781,372.819580078125
10km,-91.6454385,39.24254,2011,509.4344787597656,205.316162109375,304.1183166503906
10km,-91.6454385,39.24254,2012,378.0082702636719,142.6127471923828,235.39552307128906
10km,-91.6454385,39.24254,2013,516.0333251953125,191.29522705078125,324.7380676269531
10km,-91.6454385,39.24254,2014,533.197265625,201.91860961914062,331.2786560058594
10km,-91.6454385,39.24254,2015,530.2691650390625,188.32411193847656,341.9450988769531
10km,-91.6454385,39.24254,2016,408.2133483886719,156.31849670410156,251.8948211669922
10km,-91.6454385,39.24254,2017,443.0982360839844,154.24842834472656,288.84979248046875
10km,-91.6454385,39.24254,2018,517.33319091796875,184.62271118164062,332.71044921875
10km,-91.6454385,39.24254,2019,545.3719482421875,193.69821166992188,351.6737365722656
10km,-91.6454385,39.24254,2020,416.93487548828125,141.64266967773438,275.2922058105469
10km,-91.6718929,35.4118634,1999,512.92315673828125,281.1233215332031,231.7998046875
10km,-91.6718929,35.4118634,2000,454.8339538574219,245.57089233398438,209.2630615234375
10km,-91.6718929,35.4118634,2001,492.8568420410156,258.49053955078125,234.36627197265625
10km,-91.6718929,35.4118634,2002,606.21636962890625,304.9114990234375,301.30487060546875
10km,-91.6718929,35.4118634,2003,668.47760009765625,314.0193786621094,354.45819091796875
10km,-91.6718929,35.4118634,2004,573.9478759765625,287.16015625,286.7877197265625
10km,-91.6718929,35.4118634,2005,427.2578430175781,205.60589599609375,221.65196228027344
10km,-91.6718929,35.4118634,2006,530.70703125,249.7330780029297,280.9739685058594
10km,-91.6718929,35.4118634,2007,501.0956115722656,230.17071533203125,270.92486572265625
10km,-91.6718929,35.4118634,2008,542.27362060546875,254.0133056640625,288.26031494140625
10km,-91.6718929,35.4118634,2009,742.79150390625,307.75921630859375,435.0323181152344
10km,-91.6718929,35.4118634,2010,406.0433044433594,181.77870178222656,224.2645721435547
10km,-91.6718929,35.4118634,2011,703.9998779296875,283.1606140136719,420.8392639160156
10km,-91.6718929,35.4118634,2012,431.3425598144531,183.28294372558594,248.0596160888672
10km,-91.6718929,35.4118634,2013,503.9996337890625,213.01971435546875,290.9799499511719
10km,-91.6718929,35.4118634,2014,477.83099365234375,195.39476013183594,282.43621826171875
10km,-91.6718929,35.4118634,2015,561.2060546875,222.32418823242188,338.8818359375
10km,-91.6718929,35.4118634,2016,428.6121520996094,176.3076934814453,252.30445861816406
10km,-91.6718929,35.4118634,2017,575.28240966796875,217.31661987304688,357.9657897949219
10km,-91.6718929,35.4118634,2018,565.61590576171875,224.07115173339844,341.5447692871094
10km,-91.6718929,35.4118634,2019,625.85791015625,235.65200805664062,390.2059020996094
10km,-91.6718929,35.4118634,2020,492.1035461425781,185.36309814453125,306.74041748046875
10km,-91.6999484,34.0802475,1999,506.0799255371094,255.76724243164062,250.31263732910156
10km,-91.6999484,34.0802475,2000,453.6788024902344,240.56088256835938,213.11788940429688
10km,-91.6999484,34.0802475,2001,588.100341796875,298.2341613769531,289.8661804199219
10km,-91.6999484,34.0802475,2002,584.70465087890625,273.985107421875,310.71954345703125
10km,-91.6999484,34.0802475,2003,549.54681396484375,240.61476135253906,308.93206787109375
10km,-91.6999484,34.0802475,2004,594.36114501953125,296.36700439453125,297.994140625
10km,-91.6999484,34.0802475,2005,447.0210266113281,213.09523010253906,233.92581176757812
10km,-91.6999484,34.0802475,2006,494.468994140625,231.2586669921875,263.2103576660156
10km,-91.6999484,34.0802475,2007,415.51324462890625,188.5905303955078,226.9227294921875
10km,-91.6999484,34.0802475,2008,447.2066345214844,213.86705017089844,233.33956909179688
10km,-91.6999484,34.0802475,2009,797.96099853515625,270.4287109375,527.53228759765625
10km,-91.6999484,34.0802475,2010,353.0436096191406,145.61557006835938,207.4280548095703
10km,-91.6999484,34.0802475,2011,551.50360107421875,229.4994354248047,322.00421142578125
10km,-91.6999484,34.0802475,2012,508.2540588378906,206.5707550048828,301.6833190917969
10km,-91.6999484,34.0802475,2013,500.3595275878906,208.01571655273438,292.34381103515625
10km,-91.6999484,34.0802475,2014,411.4942321777344,175.99258422851562,235.50161743164062
10km,-91.6999484,34.0802475,2015,454.18890380859375,188.1463165283203,266.0426025390625
10km,-91.6999484,34.0802475,2016,419.00146484375,181.8618621826172,237.13961791992188
10km,-91.6999484,34.0802475,2017,479.9319152832031,185.53883361816406,294.3930969238281
10km,-91.6999484,34.0802475,2018,498.9261779785156,217.50369262695312,281.4224853515625
10km,-91.6999484,34.0802475,2019,600.955078125,238.03224182128906,362.9228210449219
10km,-91.6999484,34.0802475,2020,502.5100402832031,206.46315002441406,296.046875
10km,-91.703755,36.9953322,1999,506.4976806640625,275.1051330566406,231.39251708984375
10km,-91.703755,36.9953322,2000,492.14471435546875,266.9603271484375,225.1844024658203
10km,-91.703755,36.9953322,2001,478.62530517578125,246.8906707763672,231.734619140625
10km,-91.703755,36.9953322,2002,730.23486328125,352.29901123046875,377.9358215332031
10km,-91.703755,36.9953322,2003,564.99725341796875,274.7763977050781,290.2208557128906
10km,-91.703755,36.9953322,2004,518.8973388671875,253.5902099609375,265.3071594238281
10km,-91.703755,36.9953322,2005,496.98583984375,235.5577850341797,261.4280700683594
10km,-91.703755,36.9953322,2006,656.57843017578125,305.2882385253906,351.29022216796875
10km,-91.703755,36.9953322,2007,473.0793151855469,211.1978302001953,261.8814392089844
10km,-91.703755,36.9953322,2008,592.56512451171875,269.8860168457031,322.6790771484375
10km,-91.703755,36.9953322,2009,527.683349609375,222.4585723876953,305.22479248046875
10km,-91.703755,36.9953322,2010,391.7389221191406,173.91323852539062,217.82568359375
10km,-91.703755,36.9953322,2011,786.27093505859375,313.5625915527344,472.70831298828125
10km,-91.703755,36.9953322,2012,375.6575622558594,154.1061248779297,221.5514373779297
10km,-91.703755,36.9953322,2013,541.78668212890625,222.68138122558594,319.1052551269531
10km,-91.703755,36.9953322,2014,422.71875,167.50619506835938,255.21255493164062
10km,-91.703755,36.9953322,2015,528.3585205078125,203.63055419921875,324.72796630859375
10km,-91.703755,36.9953322,2016,458.4316711425781,182.16842651367188,276.26324462890625
10km,-91.703755,36.9953322,2017,559.7833251953125,204.5707550048828,355.21258544921875
10km,-91.703755,36.9953322,2018,525.78802490234375,194.49795532226562,331.2900695800781
10km,-91.703755,36.9953322,2019,650.351806640625,232.57518005371094,417.776611328125
10km,-91.703755,36.9953322,2020,538.73895263671875,186.2376708984375,352.5012512207031
10km,-91.714958,33.9185116,1999,514.0426025390625,250.6676025390625,263.37506103515625
10km,-91.714958,33.9185116,2000,451.3782043457031,240.00369262695312,211.37451171875
10km,-91.714958,33.9185116,2001,596.38818359375,299.01214599609375,297.37603759765625
10km,-91.714958,33.9185116,2002,604.439208984375,276.1544494628906,328.28472900390625
10km,-91.714958,33.9185116,2003,556.86138916015625,240.51710510253906,316.3442687988281
10km,-91.714958,33.9185116,2004,607.8681640625,300.8676452636719,307.0005187988281
10km,-91.714958,33.9185116,2005,450.74713134765625,212.38668823242188,238.36044311523438
10km,-91.714958,33.9185116,2006,506.5541687011719,234.08592224121094,272.46826171875
10km,-91.714958,33.9185116,2007,397.27239990234375,180.25540161132812,217.01698303222656
10km,-91.714958,33.9185116,2008,450.881591796875,216.15505981445312,234.72653198242188
10km,-91.714958,33.9185116,2009,833.006591796875,261.29998779296875,571.70660400390625
10km,-91.714958,33.9185116,2010,380.28497314453125,152.78619384765625,227.49876403808594
10km,-91.714958,33.9185116,2011,536.2593994140625,226.12342834472656,310.1359558105469
10km,-91.714958,33.9185116,2012,506.9618225097656,201.4326171875,305.52923583984375
10km,-91.714958,33.9185116,2013,498.2212829589844,206.99388122558594,291.2274169921875
10km,-91.714958,33.9185116,2014,412.7569580078125,178.4881591796875,234.26881408691406
10km,-91.714958,33.9185116,2015,465.3260803222656,194.84715270996094,270.47894287109375
10km,-91.714958,33.9185116,2016,409.6710510253906,181.96527099609375,227.70578002929688
10km,-91.714958,33.9185116,2017,494.461669921875,189.4672393798828,304.9944152832031
10km,-91.714958,33.9185116,2018,491.8979187011719,218.1924285888672,273.70550537109375
10km,-91.714958,33.9185116,2019,623.37799072265625,246.92141723632812,376.4565734863281
10km,-91.714958,33.9185116,2020,513.5777587890625,213.01708984375,300.5606689453125
10km,-91.7538817,29.4992629,1999,441.74560546875,263.3037414550781,178.44189453125
10km,-91.7538817,29.4992629,2000,322.6481018066406,195.0169219970703,127.63119506835938
10km,-91.7538817,29.4992629,2001,465.9945373535156,274.8611755371094,191.13333129882812
10km,-91.7538817,29.4992629,2002,599.44384765625,338.7623596191406,260.6814880371094
10km,-91.7538817,29.4992629,2003,551.62255859375,282.1084289550781,269.5141296386719
10km,-91.7538817,29.4992629,2004,596.65350341796875,313.4794616699219,283.1740417480469
10km,-91.7538817,29.4992629,2005,521.963134765625,289.9341125488281,232.02903747558594
10km,-91.7538817,29.4992629,2006,456.8006286621094,234.6088409423828,222.19178771972656
10km,-91.7538817,29.4992629,2007,429.8486328125,226.85906982421875,202.9895477294922
10km,-91.7538817,29.4992629,2008,380.77398681640625,190.9161834716797,189.85780334472656
10km,-91.7538817,29.4992629,2009,376.19482421875,183.40797424316406,192.786865234375
10km,-91.7538817,29.4992629,2010,408.7492980957031,198.01597595214844,210.73330688476562
