buffer,lon,lat,mean_TIN,mean_NO3,mean_NH4
10km,-94.479976,36.2661518,45.48763847351074,18.403893340717662,27.08374482935125
10km,-94.479976,39.3176186,45.23088316483931,18.081195831298828,27.149686466563832
10km,-94.479976,41.7530909,46.099332636052914,17.129317045211792,28.97001448544589
10km,-94.4630035,37.1464475,46.50196734341708,19.22388883070512,27.278078599409625
10km,-94.43879,39.8554602,46.70937087319114,18.285716620358553,28.4236533425071
10km,-94.4351502,30.3053131,51.411100127480246,23.270336411216043,28.140762675892223
10km,-94.3872437,30.4583071,50.97061009840532,23.048712730407715,27.921896891160443
10km,-94.356513,32.7780679,37.798361864956945,17.265218301252887,20.53314326026223
10km,-94.356513,37.1745565,46.89782905578613,19.424996202642266,27.472832853143867
10km,-94.3451926,32.7573626,37.792675885287196,17.268918557600543,20.523757587779652
10km,-94.315422,30.364764,51.757850646972656,23.451498205011543,28.30635218186812
10km,-94.315422,32.5539228,37.60641046003862,17.30530006235296,20.301110354336824
10km,-94.315422,33.0944342,40.11531231620095,18.1233228336681,21.99198930913752
10km,-94.315422,35.2260397,46.38141363317316,19.452203620563854,26.9292104027488
10km,-94.315422,35.5762761,48.378089904785156,19.956003015691582,28.4220873225819
10km,-94.315422,37.4748791,46.365770773454145,19.251991055228494,27.113780108365145
10km,-94.315422,37.8148489,46.045290513472125,18.95215992494063,27.09313089197332
10km,-94.315422,38.3216754,46.547598752108485,19.077490373091265,27.47010829231956
10km,-94.315422,38.6574448,45.77137704329057,18.637715556404807,27.133661183443937
10km,-94.315422,38.9914998,46.16231866316362,18.67551292072643,27.486805482344195
10km,-94.2743628,33.6780909,43.91904562169855,19.384394775737416,24.534650455821644
10km,-94.2743628,34.0346222,45.94755060022528,20.16234471581199,25.785205884413287
10km,-94.241057,39.7402801,46.3325854214755,18.300661433826793,28.0319242477417
10km,-94.1513764,29.8165398,51.04228609258478,23.280705798755992,27.761581074107777
10km,-94.1513764,31.4699363,44.04693326083097,20.016776778481223,24.03015661239624
10km,-94.1513764,31.8343021,42.074646342884414,19.23384818163785,22.84079833464189
10km,-94.1413909,30.4904115,50.97646834633567,23.117788401517,27.85867977142334
10km,-94.1152143,33.8363215,44.87761800939386,19.902418873526834,24.97519943930886
10km,-94.0707787,39.131397,45.30780150673606,18.374338019977916,26.933463616804644
10km,-94.0476882,33.425125,41.87948218258944,18.759783788160846,23.1196983944286
10km,-94.0408071,33.0649941,41.32445647499778,18.675699537450615,22.64875719764016
10km,-94.028678,34.1318213,46.37408811395819,20.584907705133613,25.789179281754926
10km,-93.9878427,30.9263644,47.08002428574996,21.38875610178167,25.69126831401478
10km,-93.9878427,37.4863609,46.099286859685726,19.12642127817327,26.972865538163617
10km,-93.9878427,39.6660775,45.741718118841,18.204389572143555,27.537327766418457
10km,-93.9871736,40.4691664,46.78931635076349,17.799571817571465,28.989744186401367
10km,-93.8655303,30.1484033,51.70532365278764,23.634367639368232,28.070956403558906
10km,-93.8655303,32.6136798,40.4641247662631,18.411773508245293,22.052350867878307
10km,-93.8248241,33.2899717,41.29484332691539,18.613436698913574,22.681406844745982
10km,-93.8248241,35.5927966,48.99815559387207,20.484098651192404,28.514056292447176
10km,-93.8248241,37.1500679,46.30521982366388,19.237405560233377,27.067814046686347
10km,-93.8248241,38.001146,45.60211753845215,18.875600684772838,26.72651655023748
10km,-93.8248241,38.3386592,44.489348671653055,18.40843504125422,26.08091319691051
10km,-93.8248241,38.6744747,44.39624665000222,18.20793173529885,26.188314958052203
10km,-93.7501789,32.5251516,40.57932966405695,18.468158461830832,22.11117124557495
10km,-93.7321228,32.5159852,40.64794939214533,18.49699284813621,22.15095637061379
10km,-93.7299209,35.29212,45.08405806801536,19.334611069072377,25.74944695559415
10km,-93.7029002,34.7621521,46.987389304421164,20.822591738267377,26.164797176014293
10km,-93.7001819,32.0376629,42.192797834222965,19.261334029110994,22.931463545018975
10km,-93.6623239,30.9359604,47.05246925354004,21.44464752890847,25.607821984724566
10km,-93.6623239,32.0310567,42.399397589943625,19.34117213162509,23.05822537162087
10km,-93.6623239,32.7551322,41.731422597711735,18.897959665818647,22.83346314863725
10km,-93.6623239,34.5424074,46.9712028503418,21.05796445499767,25.91323778846047
10km,-93.6623239,35.2475011,45.533465992320664,19.660537026145242,25.87292783910578
10km,-93.5524358,39.7952946,46.75845076821067,18.621809569272127,28.13664098219438
10km,-93.5182424,36.0504981,44.335760376670144,18.617023511366412,25.718737168745562
10km,-93.5094574,45.0208911,44.13560511849143,15.684868985956365,28.450736392628063
10km,-93.5003454,31.4893252,46.09423403306441,20.898109045895662,25.196125420657072
10km,-93.5003454,35.6026275,49.190297560258344,21.01517742330378,28.175119573419746
10km,-93.5003454,39.8464073,46.82451040094549,18.616220864382658,28.208289059725676
10km,-93.390182,35.8950787,47.10189437866211,20.079149679704145,27.022744698957965
10km,-93.3792057,32.0842949,43.7005219893022,19.896554296666924,23.80396808277477
10km,-93.3388917,30.2089286,50.11327492107045,23.162364612926137,26.950910394841973
10km,-93.3388917,32.7641355,43.25006996501576,19.584128379821777,23.665941411798652
10km,-93.3388917,33.6621386,40.90928675911643,18.743266799233176,22.166020003232088
10km,-93.3388917,35.0810824,43.83506046641957,19.355898813767865,24.479162606326017
10km,-93.3388917,38.3534598,44.448195544156164,18.53764581680298,25.91055020419034
10km,-93.2323813,30.512699,49.517929944125086,22.858631003986705,26.65929872339422
10km,-93.200833,30.373611,49.93265880237926,23.09735818342729,26.835300965742633
10km,-93.1779659,29.8434436,48.529792698946864,22.65330106561834,25.876491373235528
10km,-93.1779659,31.1320009,48.47084851698442,22.244450959292326,26.226398424668744
10km,-93.1779659,31.6801229,45.87406193126332,20.89570257880471,24.97835922241211
10km,-93.1779659,34.5559285,41.00845258886164,19.085298018022016,21.92315470088612
10km,-93.1779659,35.9603994,43.12648929249156,18.707406347448174,24.419082381508566
10km,-93.1779659,44.731554,43.57081846757369,15.761044588955967,27.809773618524726
10km,-93.0724235,42.4055374,46.955509359186344,17.63337243687023,29.322137399153277
10km,-93.0529398,32.5440413,44.87828662178733,20.32868177240545,24.54960450259122
10km,-93.0175712,32.4107403,45.158555030822754,20.487474051388826,24.671080675992098
10km,-93.0175712,32.7722557,44.3328241001476,20.040228366851807,24.29259612343528
10km,-93.0175712,39.5301517,45.7959792397239,18.7194712378762,27.076508695429023
10km,-93.0021426,38.6997409,43.391042882745914,18.170195059342817,25.220847823403098
10km,-92.9793265,32.4509872,45.26181333715265,20.50967836380005,24.752134930003773
10km,-92.9775558,34.3393795,38.78297987851229,18.45948418703946,20.32349547472867
10km,-92.9375739,33.5828512,40.684087839993566,18.47338446703824,22.210703416304156
10km,-92.8577105,30.5887484,45.340172334150836,21.108260891654275,24.2319112257524
10km,-92.850703,30.485479,46.04337900335138,21.431522542780097,24.611857414245605
10km,-92.7470878,30.2368736,47.377198999578304,22.197528448971834,25.179670854048297
10km,-92.7115348,31.0896313,47.449237650091,21.94081263108687,25.508425539190117
10km,-92.6983868,35.2727492,43.45101555910978,19.31396141919223,24.137054269964043
10km,-92.6929289,32.3957083,45.40682801333341,20.55325347726995,24.853575359691273
10km,-92.6655716,33.207471,42.50781978260387,18.882887363433838,23.624932462518867
10km,-92.6586401,31.9196124,44.756312890486285,20.421100313013252,24.335212880914863
10km,-92.658557,30.8167525,45.42068455436013,21.186580051075328,24.23410415649414
10km,-92.6398962,34.3239466,42.37550596757369,19.42796499078924,22.94754106348211
10km,-92.5448416,36.3689367,37.57355880737305,16.74715792049061,20.826400540091775
10km,-92.539603,31.1461104,46.079115954312414,21.357806899330832,24.721309488469903
10km,-92.539603,31.6943716,45.682762839577414,20.967159487984397,24.715604001825508
10km,-92.539603,32.2399791,45.03674879941073,20.44460595737804,24.59214279868386
10km,-92.539603,33.1431092,43.15322511846369,19.121441667730156,24.03178293054754
10km,-92.539603,34.5708215,44.30527236244895,20.003378304568205,24.301894794810902
10km,-92.4208713,34.2628015,43.498764211481266,19.46180521358143,24.036958521062676
10km,-92.4176324,30.4943669,44.22181346199729,20.719937454570424,23.501875964078035
10km,-92.4002235,33.5112307,43.28945524042303,18.73298913782293,24.556466536088422
10km,-92.3813621,29.8601413,44.26395659013228,21.240041559392754,23.023915377530184
10km,-92.3813621,30.2297347,45.28759904341264,21.435656547546387,23.85194344954057
10km,-92.3813621,30.7821781,44.41640507091176,20.83636054125699,23.580045006491922
10km,-92.3813621,32.785910199999996,44.847956917502664,20.105376547033135,24.742579806934703
10km,-92.3813621,35.1035858,43.96504922346635,19.548141262748025,24.416907830671832
10km,-92.3813621,42.447804,48.289593783291906,18.130299134687945,30.159295255487617
10km,-92.3745761,30.2140928,45.27368840304288,21.4517257863825,23.821962703358043
10km,-92.3329612,40.8650192,45.44842321222479,17.893934076482598,27.55448965592818
10km,-92.3298615,31.8193342,43.98533205552535,20.17612262205644,23.809208956631746
10km,-92.2925911,31.4366247,44.252969134937636,20.484440456737172,23.768528158014472
10km,-92.2880157,34.7444618,43.96193348277699,19.571315808729693,24.390617630698465
10km,-92.2236667,31.7002461,44.26630384271795,20.39838105982,23.86792278289795
10km,-92.2236667,32.4271852,44.63911594044078,20.18257340517911,24.456542448564008
10km,-92.2236667,33.5081368,43.37473418495872,18.474177403883502,24.900556434284557
10km,-92.2236667,33.8658007,44.11723440343683,18.991560675881125,25.12567442113703
10km,-92.2236667,35.8075142,43.14139314131303,19.31176367673007,23.829629334536467
10km,-92.2236667,37.8727481,43.87221405722878,18.783594738353383,25.08861914548007
10km,-92.1984203,35.0854486,44.41358618302779,19.707784262570467,24.70580222389915
10km,-92.1735164,38.5767017,43.845392573963515,18.85248431292447,24.992907524108887
10km,-92.1193012,32.5093109,44.45339861783114,20.07237503745339,24.38102323358709
10km,-92.1004852,46.7866719,35.19900287281383,13.258628086610274,21.940374114296652
10km,-92.0715853,33.6099007,43.35376210646196,18.269779031926934,25.083982424302533
10km,-92.0665197,32.0669717,42.86034107208252,19.671776728196576,23.188564907420766
10km,-92.0665197,39.5508815,45.577915538441054,19.002104672518644,26.575809998945758
10km,-92.027319,30.1895142,42.49643395163796,20.54277567429976,21.953658494082365
10km,-92.0198427,30.2240897,42.561951723965734,20.527019414034758,22.0349327434193
10km,-91.9698742,36.9922768,44.13547619906339,19.161797870289195,24.973677895285867
10km,-91.9611917,33.1240976,42.73120758750222,18.770816802978516,23.960390611128375
10km,-91.9099238,31.7053083,44.119626478715375,20.480575344779275,23.639051177284934
10km,-91.9099238,34.227351,41.86452345414595,18.42385517467152,23.440668626265094
10km,-91.9099238,34.7591647,43.638750769875266,19.380850835279986,24.257899717851117
10km,-91.9099238,36.1610924,42.73316782171076,19.006068663163617,23.7270995053378
10km,-91.9099238,36.8527979,44.113379218361594,19.235791206359863,24.877588185397062
10km,-91.9099238,39.221953,44.47076190601695,18.88844312321056,25.58231847936457
10km,-91.9000647,34.7843212,43.5952503897927,19.357543988661334,24.237705750898883
10km,-91.8717943,32.6909704,43.8041407845237,19.79481449994174,24.00932676141912
10km,-91.8227,36.3710114,43.815509969537906,19.373765511946246,24.441744197498668
10km,-91.8021856,33.6296702,42.6619987487793,18.256131735714998,24.405867489901457
10km,-91.7975545,33.225724,43.07477101412687,18.87572379545732,24.1990479555997
10km,-91.7928402,32.3887281,43.79730727455833,19.978447263891045,23.81886031410911
10km,-91.7928402,36.3797374,43.979097019542344,19.430455814708363,24.548640251159668
10km,-91.7926255,32.7751347,43.555642474781386,19.662584261460736,23.893058343367144
10km,-91.7538817,29.4992629,40.215004140680485,19.804570154710248,20.410433595830742
10km,-91.7538817,32.796224,43.4915224422108,19.635182987559926,23.85633980144154
10km,-91.7538817,33.1565939,43.177891904657535,19.05514734441584,24.122744473544035
10km,-91.7538817,41.3477966,47.48429939963601,18.5648870901628,28.919412352822043
10km,-91.714958,33.9185116,42.81150228326971,18.642578255046498,24.168924158269707
10km,-91.703755,36.9953322,44.76482651450417,19.50553139773282,25.25929529016668
10km,-91.6999484,34.0802475,42.26822471618652,18.583369645205412,23.684854594143953
10km,-91.6718929,35.4118634,44.792711604725234,19.909960313276812,24.88275077126243
10km,-91.6454385,39.24254,43.84861321882768,18.608930067582563,25.239682717756793
10km,-91.6409431,35.7696862,44.873939687555485,19.953294017098166,24.920644933527168
10km,-91.5983959,30.6102166,42.22826758298007,20.198022278872404,22.0302453474565
10km,-91.5983959,32.0737103,43.608236919749864,20.21119330146096,23.39704396507957
10km,-91.5983959,35.8174139,45.1071642962369,20.05858733437278,25.048577308654785
10km,-91.5983959,39.5582351,43.2830584265969,18.108621207150545,25.174437176097523
10km,-91.5983959,41.6698982,47.197777314619586,18.226832953366365,28.970944577997383
10km,-91.5832149,40.3944871,45.79789196361195,18.503284107555043,27.294608029452238
10km,-91.5811644,34.780313,42.258004968816586,18.80120173367587,23.456803755326703
10km,-91.5754179,36.9869985,45.072086507623844,19.674945094368674,25.397141629999336
10km,-91.5580953,34.4940567,40.76153495094993,18.238248998468574,22.523286385969683
10km,-91.5387401,41.2139905,47.275251215154476,18.567583907734264,28.707667003978383
10km,-91.5346169,41.6578257,47.240311015735976,18.2579888863997,28.982322085987438
10km,-91.4931736,32.4576421,42.45511185039174,19.480847575447775,22.974264058199797
10km,-91.4821482,32.7545792,43.46316927129572,19.801830291748047,23.661338849501178
10km,-91.443469,29.502976,39.3787598176436,19.418609835884787,19.96015032854947
10km,-91.443469,36.1675974,45.10676175897772,20.014013680544767,25.092748295177113
10km,-91.443469,37.2028249,45.61269317973744,19.859010566364635,25.75368239662864
10km,-91.443469,37.544666,46.22731122103605,20.075720873746004,26.151590433987703
10km,-91.4048249,30.2899179,41.970774997364394,20.381741697138008,21.58903321352872
10km,-91.4048249,30.8423123,43.10579135201194,20.543949777429756,22.561841661279853
10km,-91.3884482,32.8609625,43.5794130672108,19.847124793312766,23.732288794084027
10km,-91.3855161,44.0305833,47.41048622131348,17.622983845797453,29.78750263560902
10km,-91.2965342,38.0919905,45.08805621754039,19.537803823297676,25.550252307545055
10km,-91.2892995,43.0055403,57.18579032204368,20.16985693844882,37.01593295010653
10km,-91.2891036,31.5305353,42.320707234469324,20.107587294145063,22.213119766928934
10km,-91.2891036,32.4401578,41.42868163368919,19.129010460593484,22.2996713031422
10km,-91.2891036,33.3419551,42.77445966547186,19.300600962205365,23.47385883331299
10km,-91.2891036,34.2354138,41.211768410422586,18.513857104561545,22.697910915721547
10km,-91.2891036,38.0561057,45.08943679115989,19.54244986447421,25.546986839988016
10km,-91.2506002,32.7570923,42.79860999367454,19.65311609614979,23.145493507385254
10km,-91.1871466,30.4514677,42.48645609075373,20.578958814794365,21.90749658237804
10km,-91.1736994,40.9123374,47.249404733831234,18.516413125124846,28.73299165205522
10km,-91.1685886,45.8220169,42.936449310996316,15.940711584958164,26.995737292549826
10km,-91.1604207,38.2081045,44.852154991843484,19.427439993078057,25.424714695323598
10km,-91.135302,34.5918747,41.20890495993874,18.54121225530451,22.667692531238902
10km,-91.135302,35.9969735,44.53044379841197,19.924764156341553,24.605680032209918
10km,-91.1307489,35.8245013,44.63279897516424,19.929780743338846,24.703017494895242
10km,-91.1113579,30.5609442,42.60484244606712,20.652935374866832,21.951907244595613
10km,-91.1076484,42.1727842,52.22873809120872,19.890500328757547,32.338238195939496
10km,-91.09694,29.9232544,41.98336800661954,20.64167412844571,21.341693618080832
10km,-91.09694,30.5693593,42.6402983231978,20.67854950644753,21.961749640378084
10km,-91.0801684,37.691332,46.269302714954726,20.1751915324818,26.094111269170586
10km,-91.0432051,41.424473,47.354154066606,18.492474339225076,28.86168063770641
10km,-91.0203224,30.8458948,42.66397701610219,20.720278002999045,21.943699056451972
10km,-91.0131863,43.7021922,49.859467246315695,18.453946113586426,31.40552095933394
10km,-91.0084762,38.4500517,43.4271274913441,18.79633595726707,24.630791664123535
10km,-90.9820668,36.3457918,45.918710621920496,20.546728567643598,25.371982487765226
10km,-90.9562125,30.4868564,42.93509344621138,20.901723774996672,22.033370798284356
10km,-90.9438468,30.2017295,42.894236304543234,20.942343625155363,21.951892375946045
10km,-90.9438468,36.9073725,45.15999421206388,20.162082758816805,24.997911539944734
10km,-90.9325829,36.8795256,45.270997220819645,20.22323612733321,25.047761136835273
10km,-90.867513400000007,34.4611206,40.659103480252355,18.407547430558637,22.25155630978671
10km,-90.8484524,41.8966748,48.0273191278631,18.720661466771904,29.30665805123069
10km,-90.8294002,43.2491547,49.97164882313121,18.50433488325639,31.467314286665484
10km,-90.7999889,46.9195419,34.931885112415664,13.76498811895197,21.166896776719526
10km,-90.7913227,30.0179292,43.2224086414684,21.26042014902288,21.961988232352518
10km,-90.7532809,29.2299682,43.74951171875,21.322307283228096,22.427203741940584
10km,-90.7051346,35.835696,45.6664738221602,20.474593726071443,25.19188018278642
10km,-90.6773046,30.4340146,42.25671525435014,20.758247982371937,21.498466925187543
10km,-90.6773046,30.8021866,40.39107114618475,19.82616524262862,20.56490642374212
10km,-90.6773046,35.8260959,45.544790267944336,20.42908408425071,25.11570609699596
10km,-90.6773046,40.3885122,47.013602170077235,18.747497688640248,28.26610452478582
10km,-90.6763215,38.5035877,42.33867992054332,18.41859687458385,23.920082005587492
10km,-90.6290109,37.5881058,45.365196228027344,20.061149293726142,25.304046457464043
10km,-90.6248481,37.7692167,44.7931905226274,19.64050514047796,25.152685338800605
10km,-90.5991042,36.5025468,44.43100712516091,20.05715560913086,24.373851602727715
10km,-90.5565138,37.2771809,44.229463057084516,19.903151858936656,24.32631137154319
10km,-90.5257823,37.0388739,44.225191203030676,20.0854154066606,24.13977588306774
10km,-90.5257823,38.2310301,43.927901701493695,19.138653321699664,24.789248379794035
10km,-90.4931767,47.6051056,31.958228891546074,12.696844599463724,19.26138401031494
10km,-90.4879916,37.7652755,44.31914606961337,19.502021746201947,24.817124713550914
10km,-90.4844505,38.7161801,43.42869134382768,18.74783910404552,24.680852803316984
10km,-90.4298401,38.7131073,43.420474312522195,18.745483485135164,24.674990914084695
10km,-90.422618,38.6608855,43.138626445423476,18.654100634834982,24.484526027332652
10km,-90.4217895,37.7808846,44.129898418079726,19.43135118484497,24.698547276583586
10km,-90.4125181,38.6103023,42.81111318414862,18.541144501079213,24.26996863972057
10km,-90.4117854,38.5667198,42.597345698963515,18.47028858011419,24.12705724889582
10km,-90.4114919,32.8441746,38.76204057173295,18.241940368305553,20.520100420171563
10km,-90.3748354,30.6194521,38.96169723163951,19.460880799727008,19.500815868377686
10km,-90.3748354,33.5274427,39.857872702858664,18.75487791408192,21.102995005520906
10km,-90.3748354,36.6951341,43.752004710110754,19.935700633309104,23.81630416349931
10km,-90.3748354,37.5528602,44.72875187613747,19.951951373707164,24.776800415732644
10km,-90.374819,38.7499403,43.57867553017356,18.796560157429088,24.782114895907316
10km,-90.3371889,29.9273657,42.818735642866656,21.116615988991477,21.702119610526346
10km,-90.3092574,32.5431957,36.79437273198908,17.493245601654053,19.301127563823353
10km,-90.2620042,39.9398601,43.571726538918234,18.135160359469328,25.436566266146574
10km,-90.2244662,37.8934532,43.70366668701172,19.17681780728427,24.526849486611106
10km,-90.2086407,33.4080413,39.044637419960715,18.47519081289118,20.5694466937672
10km,-90.158434,36.9497746,44.011189460754395,20.079443888230756,23.93174613605846
10km,-90.1528519,29.9840922,42.21333312988281,20.864196517250754,21.34913630919023
10km,-90.1506465,38.624514,42.76249764182351,18.46235570040616,24.30014133453369
10km,-90.1120696,29.6498691,43.25638164173473,21.341194759715687,21.915186925367877
10km,-90.1009108,30.4754702,38.99743461608887,19.472382242029365,19.525052374059502
10km,-90.0791564,30.3913613,39.346581112254746,19.62503649971702,19.721544179049406
10km,-90.0758356,29.9508941,42.10831226002086,20.821515690196644,21.286796959963713
10km,-90.0750949,36.4933927,43.30259895324707,19.621023308147084,23.681576121937145
10km,-90.0746767,37.2115595,45.80436411770907,20.65460729598999,25.149757038463246
10km,-90.0746767,42.9416737,48.267887115478516,18.679091366854582,29.58879670229825
10km,-89.9872941,29.2366172,43.148108742453836,21.098791642622515,22.049317273226652
10km,-89.9782118,32.8855659,39.28259433399547,18.656029614535246,20.626565152948555
10km,-89.9253233,30.4357418,39.63123390891335,19.749029896476053,19.882203925739635
10km,-89.9253233,40.2271003,44.375991041010074,18.419039076024834,25.95695265856656
10km,-89.9253233,43.4066375,49.00181770324707,18.828582633625377,30.173234766179863
10km,-89.8925736,30.6490783,39.45962758497758,19.61684331026944,19.842784144661643
10km,-89.867933,45.2805416,39.92151849920099,15.232350262728604,24.68916788968173
10km,-89.8130356,33.7516314,38.01161965456876,18.45170853354714,19.55991185795177
10km,-89.8130356,41.0795661,45.75746397538619,18.581718228080057,27.17574626749212
10km,-89.7948452,43.1766586,47.8838360526345,18.575169910084117,29.30866527557373
10km,-89.7755338,37.723555,45.200171904130414,19.981101166118275,25.219070781360973
10km,-89.7755338,40.7156396,45.71614594893022,18.692494479092684,27.0236515565352
10km,-89.7495696,33.6837433,38.55542226271196,18.683026920665394,19.872394995255902
10km,-89.6628111,35.7838834,42.13870534029874,19.529510974884033,22.60919393192638
10km,-89.6501481,39.7817213,42.7663740678267,18.139129421927713,24.627244515852496
10km,-89.6340777,40.811044,45.21653158014471,18.54812344637784,26.668407700278543
10km,-89.6251646,37.0394443,44.96492316506126,20.254056236960672,24.710866407914594
10km,-89.6251646,38.5684442,43.87342348965731,18.97698146646673,24.896441546353426
10km,-89.5739845,40.7472594,45.31783580780029,18.67355658791282,26.644279219887473
10km,-89.5679474,40.8171184,45.05117268995805,18.52804660797119,26.523125301707875
10km,-89.5625848,37.0978279,45.30338512767445,20.352544264359906,24.950840863314543
10km,-89.5120084,30.3887582,40.67043269764293,20.19324558431452,20.47718720002608
10km,-89.4931176,36.3270676,44.449692639437586,20.337843158028342,24.11184969815341
10km,-89.4742177,29.3240045,40.58179560574618,20.01043735850941,20.57135820388794
10km,-89.4559162,45.9787939,37.258469841697,14.557446523146195,22.701023491946135
10km,-89.3725796,38.6103264,45.22398844632235,19.53268757733432,25.69130056554621
10km,-89.350631,36.9208854,45.48503719676625,20.59722362865101,24.8878136548129
10km,-89.3226954,35.6513888,41.075950449163265,19.415242758664217,21.660707820545543
10km,-89.3226954,37.7218304,46.402807062322445,20.472688241438433,25.930119080977008
10km,-89.2847251,31.2148677,41.141972281716086,20.23439528725364,20.907576777718283
10km,-89.2847251,33.3914427,41.40280619534579,19.78664562918923,21.61616073955189
10km,-89.2847251,37.5086525,47.12343840165572,20.930450916290283,26.192988135597922
10km,-89.1917353,36.2589567,45.57099160281095,20.94372337514704,24.627268314361572
10km,-89.1861791,36.5711721,46.12934450669722,21.020421158183705,25.108923478560015
10km,-89.1705998,31.5343241,39.93912566791881,19.475767959247936,20.463358055461537
10km,-89.1705998,32.0810429,35.45544156161222,17.013624971563164,18.44181663339788
10km,-89.0179332,33.1650338,39.9074764251709,19.009548620744184,20.897927284240723
10km,-88.9736762,37.0767199,46.6896425593983,21.00767252661965,25.681970076127485
10km,-88.9548001,39.8403147,43.54136137528853,18.642592256719414,24.898768945173785
10km,-88.9458102,33.9035688,40.749766696583144,19.389091274955057,21.360675421628084
10km,-88.90306,33.3886689,40.79513957283714,19.410286036404695,21.384853666478936
10km,-88.8278057,30.4113097,39.551569331776015,20.409575288945977,19.141993869434703
10km,-88.7499128,41.9295355,50.630532871593125,20.3908485065807,30.239684625105426
10km,-88.7108964,31.7130601,40.15764045715332,19.582400452006947,20.575240221890535
10km,-88.7108964,37.0330607,46.116098924116656,20.8135122385892,25.30258664217862
10km,-88.556531,30.4278212,37.72615918246183,19.95454133640636,17.77161832289262
10km,-88.556531,37.7149675,45.56359932639382,20.182302474975586,25.3812969381159
10km,-88.540607,37.7383812,45.544264533303,20.178667718713935,25.36559703133323
10km,-88.2461183,30.6082227,36.42607108029452,19.31290457465432,17.11316594210538
10km,-88.2461183,32.6155551,36.87499037655917,17.956603787162088,18.918386762792412
10km,-88.2461183,35.1142443,44.841002290899105,21.083787788044322,23.757214416157115
10km,-88.2072697,40.1105875,44.60214840282094,19.113094156438653,25.48905407298695
10km,-88.1911454,36.6214433,45.013610579750754,20.939482992345635,24.074127370660957
10km,-88.1700368,34.0281608,44.28472466902299,20.922982172532514,23.36174314672297
10km,-88.1124155,30.2542565,34.01690023595636,17.85966261950406,16.157237789847635
10km,-88.0900762,33.3339954,40.6124774759466,19.488007848913018,21.124469800428912
10km,-88.0900762,37.0247261,42.98537661812522,20.035723859613594,22.949653018604625
10km,-88.0900762,37.3673645,45.36175892569802,20.630360169844195,24.731398582458496
10km,-88.0398912,30.6953657,35.751327167857774,19.022523576563056,16.728803851387717
10km,-87.972681,37.6638744,44.75544062527743,20.132467139850963,24.622973268682305
10km,-87.9334803,32.9718107,38.147001179781824,18.607232613997027,19.539768305691805
10km,-87.8942451,35.6786596,45.5839809070934,21.05121443488381,24.532766255465422
10km,-87.8308522,33.6845539,42.75298734144731,20.384390874342486,22.368595946918834
10km,-87.7763333,30.6010744,35.992310523986816,19.294403596357867,16.697906970977783
10km,-87.7763333,33.6871392,42.76757743141868,20.395977323705498,22.371600064364348
10km,-87.7763333,38.7157534,49.07872546802867,21.299914706837047,27.77881145477295
10km,-87.7581188,42.1350268,48.614003441550516,20.374788977883078,28.239214637062766
10km,-87.697554,41.7376587,49.49802138588645,20.922317721626975,28.575702580538664
10km,-87.6936384,39.3914252,47.932300394231625,20.878365950150922,27.05393479087136
10km,-87.6297982,41.8781136,48.95614970814098,20.669208179820668,28.28694144162265
10km,-87.6186379,34.3967457,46.26179053566673,21.781367648731578,24.48042241009799
10km,-87.5593823,46.644579,36.27121119065718,15.236898638985373,21.03431272506714
10km,-87.5000082,35.4962054,47.01293451135809,21.807133371179756,25.205801270224832
10km,-87.460397,35.8012797,45.1519156369296,20.882523103193805,24.26939175345681
10km,-87.460397,36.4960406,44.83871581337669,20.742476376620207,24.09623874317516
10km,-87.3886297,39.0211543,49.62578444047408,21.577239079908892,28.04854540391402
10km,-87.3594528,36.5297706,44.67558670043945,20.666303461248223,24.009283325888894
10km,-87.3413599,32.0105439,32.18868220936168,16.302814310247246,15.8858679858121
10km,-87.3016132,34.567428,43.95196611231024,20.520219152623955,23.43174695968628
10km,-87.3016132,36.1459799,42.98037424954501,19.914599375291303,23.065775351090863
10km,-87.1866794,38.8964349,49.33827868374911,21.559098157015715,27.779181307012383
10km,-87.1422895,35.6195242,45.36087773062966,21.116155537691984,24.244722886519
10km,-87.1023746,36.184749,42.41368241743608,19.6222356449474,22.791447379372336
10km,-87.053,39.0349999,50.45131093805487,22.174306869506836,28.277003635059703
10km,-86.9824288,30.7689907,36.66435623168945,18.91638248616999,17.747973572124135
10km,-86.9824288,31.501571,37.929364291104406,19.10315400903875,18.82620976187966
10km,-86.8651442,36.3134525,44.5714111328125,20.610845132307574,23.960565740411933
10km,-86.8621827,34.4240875,42.44776933843439,19.554727337577127,22.89304256439209
10km,-86.8621827,35.9179271,44.27738415111195,20.545790802348744,23.731593565507367
10km,-86.8621827,36.5250666,44.70712644403631,20.605632001703437,24.10149383544922
10km,-86.7818523,36.1765901,44.144926591352984,20.479544682936236,23.66538177837025
10km,-86.7816016,36.1626638,44.136578819968484,20.477634386582807,23.658944129943848
10km,-86.7452901,40.8825397,49.99377424066717,21.680469686334785,28.313304727727715
10km,-86.6750059,40.5875371,50.00326659462669,21.668255155736748,28.335010962052777
10km,-86.6611083,31.6760284,37.930929530750625,18.970216967842795,18.960712432861328
10km,-86.6611083,32.221464,33.57190435582941,16.802793459458783,16.769110896370627
10km,-86.6207943,41.2715616,49.734641161831945,21.536223238164727,28.198417923667215
10km,-86.5911026,34.0814863,42.80919369784269,19.439446449279785,23.369747031818736
10km,-86.5861037,34.7303688,43.71002925526012,19.87505544315685,23.834973725405607
